-58.6731508661917,18.9392578840106,0
-58.6691425980305,18.9472383920927,0
-58.6651349618586,18.9552182958337,0
-58.6611279570466,18.9631975949109,0
-58.6571215829783,18.9711762889732,0
-58.6531158390488,18.9791543776465,0
-58.6491107246122,18.9871318606368,0
-58.6451062390685,18.9951087375579,0
-58.6411023817824,19.0030850080921,0
-58.6370991521458,19.0110606718669,0
-58.6330965495049,19.0190357285989,0
-58.6290945732778,19.027010177861,0
-58.6250932228028,19.0349840193834,0
-58.6210924974738,19.0429572527848,0
-58.6170923966682,19.050929877715,0
-58.6130929197428,19.0589018938641,0
-58.6090940660754,19.0668733008791,0
-58.6050958350581,19.0748440983769,0
-58.6010982260364,19.0828142860667,0
-58.597101238383,19.0907838636019,0
-58.5931048714912,19.0987528305937,0
-58.5891091247145,19.1067211867316,0
-58.5851139974179,19.1146889316812,0
-58.5811194889788,19.1226560650814,0
-58.5771255987549,19.1306225866102,0
-58.5731323261234,19.138588495905,0
-58.5691396704447,19.1465537926357,0
-58.5651476310923,19.1545184764448,0
-58.5611562074277,19.1624825469974,0
-58.557165398802,19.1704460039789,0
-58.5531752046035,19.1784088469984,0
-58.5491856241789,19.1863710757478,0
-58.5451966568887,19.1943326898893,0
-58.5412083021187,19.2022936890342,0
-58.5372205591957,19.2102540729104,0
-58.533233427512,19.2182138411136,0
-58.5292469064049,19.2261729933481,0
-58.5252609952437,19.2341315292535,0
-58.52127569339,19.2420894484836,0
-58.5172910002003,19.2500467507009,0
-58.5133069150315,19.2580034355666,0
-58.5093234372382,19.2659595027447,0
-58.5053405661869,19.2739149518749,0
-58.5013583012165,19.2818697826501,0
-58.4973766417032,19.2898239946886,0
-58.4933955869748,19.2977775877036,0
-58.4894151364228,19.30573056128,0
-58.4854352893707,19.3136829151376,0
-58.4814560451756,19.3216346489281,0
-58.4774774031987,19.3295857622935,0
-58.4734993627901,19.3375362548972,0
-58.4695219232932,19.3454861264148,0
-58.4655450840756,19.3534353764724,0
-58.4615688444628,19.3613840047791,0
-58.4575932038315,19.3693320109406,0
-58.4536181615006,19.3772793946775,0
-58.4496437168448,19.3852261555968,0
-58.4456698691984,19.3931722933863,0
-58.4416966179148,19.4011178076936,0
-58.4377239623316,19.4090626981974,0
-58.4337519018063,19.4170069645352,0
-58.4297804356676,19.4249506064015,0
-58.42580956328,19.4328936234175,0
-58.4218392839709,19.4408360152778,0
-58.4178695970971,19.4487777816175,0
-58.4139005019898,19.456718922121,0
-58.4099319980057,19.4646594364216,0
-58.4059640844631,19.4725993242279,0
-58.4019967607327,19.4805385851421,0
-58.3980300261262,19.4884772188847,0
-58.3940638800069,19.4964152250706,0
-58.3900983217043,19.504352603382,0
-58.3861333505527,19.5122893534902,0
-58.3821689659038,19.5202254750309,0
-58.3782051670735,19.52816096771,0
-58.3742419534243,19.5360958311396,0
-58.370279324273,19.5440300650215,0
-58.3663172789701,19.5519636689901,0
-58.3623558168411,19.5598966427277,0
-58.3583949372176,19.567828985904,0
-58.3544346394491,19.5757606981521,0
-58.3504749228559,19.5836917791616,0
-58.346515786776,19.5916222285865,0
-58.3425572305376,19.599552046099,0
-58.3385992534852,19.6074812313379,0
-58.3346418549304,19.6154097840069,0
-58.3306850342273,19.623337703723,0
-58.3267287906847,19.6312649901935,0
-58.3227731236461,19.6391916430554,0
-58.3188180324278,19.6471176619986,0
-58.314863516374,19.6550430466561,0
-58.310909574807,19.6629677967045,0
-58.3069562070438,19.6708919118294,0
-58.3030034124293,19.6788153916596,0
-58.299051190275,19.6867382358902,0
-58.2950995399109,19.6946604441777,0
-58.2911484606677,19.7025820161766,0
-58.2871979518651,19.7105029515624,0
-58.2832480128258,19.7184232500037,0
-58.2792986428871,19.7263429111386,0
-58.275349841338,19.7342619347014,0
-58.2714016075436,19.7421803202724,0
-58.267453940796,19.7500980675779,0
-58.2635068404251,19.758015176267,0
-58.2595603057569,19.7659316459958,0
-58.2556143361096,19.7738474764352,0
-58.2516689307977,19.7817626672625,0
-58.2477240891453,19.7896772181345,0
-58.243779810463,19.7975911287347,0
-58.2398360940867,19.8055043986945,0
-58.2358929393118,19.8134170277257,0
-58.2319503454769,19.8213290154525,0
-58.2280083118763,19.8292403615872,0
-58.2240668378475,19.8371510657543,0
-58.2201259226852,19.8450611276631,0
-58.2161855657187,19.852970546953,0
-58.2122457662629,19.8608793232911,0
-58.2083065236284,19.8687874563524,0
-58.20436783712,19.8766949458218,0
-58.2004297060599,19.8846017913498,0
-58.1964921297649,19.8925079925957,0
-58.1925551075253,19.9004135492714,0
-58.1886186386804,19.9083184609897,0
-58.1846827225198,19.916222727462,0
-58.1807473583663,19.9241263483325,0
-58.1768125455183,19.9320293232931,0
-58.1728782832959,19.9399316519913,0
-58.1689445709956,19.9478333341216,0
-58.1650114079436,19.9557343693171,0
-58.1610787934229,19.9636347572976,0
-58.1571467267645,19.9715344976852,0
-58.1532152072564,19.9794335901873,0
-58.1492842342158,19.9873320344524,0
-58.1453538069483,19.9952298301507,0
-58.141423924745,20.0031269769811,0
-58.1374945869278,20.0110234745797,0
-58.1335657927847,20.0189193226497,0
-58.1296375416329,20.026814520835,0
-58.125709832777,20.0347090688036,0
-58.1217826655011,20.0426029662644,0
-58.1178560391227,20.0504962128575,0
-58.1139299529301,20.0583888082816,0
-58.110004406244,20.0662807521689,0
-58.106079398348,20.0741720442257,0
-58.1021549285443,20.0820626841199,0
-58.0982309961393,20.0899526715103,0
-58.0943076004212,20.097842006091,0
-58.0903847407031,20.1057306875054,0
-58.0864624162604,20.1136187154722,0
-58.0825406264208,20.1215060896037,0
-58.0786193704508,20.1293928096344,0
-58.0746986476681,20.1372788751958,0
-58.0707784573539,20.1451642859906,0
-58.0668587988162,20.153049041668,0
-58.0629396713365,20.1609331419292,0
-58.0590210742227,20.1688165864214,0
-58.0551030067584,20.17669937484,0
-58.0511854682454,20.1845815068431,0
-58.0472684579684,20.1924629821219,0
-58.0433519752224,20.2003438003465,0
-58.0394360193023,20.2082239611867,0
-58.0355205894938,20.2161034643292,0
-58.0316056851006,20.2239823094246,0
-58.0276913053866,20.2318604962016,0
-58.0237774496779,20.2397380242641,0
-58.0198641172268,20.2476148933632,0
-58.0159513073532,20.2554911031134,0
-58.0120390193291,20.2633666532244,0
-58.0081272524412,20.2712415433757,0
-58.0042160059939,20.2791157732108,0
-58.0003052792508,20.2869893424541,0
-57.9963950715141,20.2948622507516,0
-57.99248538206,20.3027344978011,0
-57.9885762101914,20.3106060832455,0
-57.9846675551736,20.3184770068029,0
-57.9807594162962,20.3263472681417,0
-57.9768517928564,20.3342168669144,0
-57.9729446841194,20.3420858028366,0
-57.9690380893829,20.3499540755583,0
-57.9651320079161,20.357821684786,0
-57.9612264390209,20.3656886301594,0
-57.9573213819571,20.3735549114022,0
-57.9534168360264,20.3814205281533,0
-57.9495128004884,20.3892854801357,0
-57.9456092746389,20.3971497669981,0
-57.9417062577599,20.4050133884169,0
-57.937803749115,20.4128763441047,0
-57.9339017480069,20.4207386336945,0
-57.9300002536868,20.4286002569221,0
-57.9260992654478,20.4364612134386,0
-57.9221987825834,20.4443215028937,0
-57.9182988043296,20.4521811250514,0
-57.9143993300049,20.4600400795095,0
-57.9105003588659,20.4678983659896,0
-57.906601890185,20.4757559841809,0
-57.9027039232428,20.4836129337549,0
-57.8988064573248,20.491469214373,0
-57.8949094916818,20.4993248257657,0
-57.8910130256196,20.5071797675519,0
-57.8871170583756,20.5150340394874,0
-57.8832215892554,20.5228876411904,0
-57.8793266175143,20.5307405723797,0
-57.8754321424283,20.538592832731,0
-57.8715381632633,20.5464444219405,0
-57.8676446793055,20.5542953396625,0
-57.863751689813,20.5621455856071,0
-57.8598591940634,20.5699951594444,0
-57.8559671913177,20.5778440608777,0
-57.8520756808599,20.585692289563,0
-57.8481846619517,20.5935398452006,0
-57.8442941338523,20.6013867274948,0
-57.8404040958413,20.6092329361089,0
-57.8365145471942,20.6170784707131,0
-57.8326254871633,20.6249233310241,0
-57.8287369150161,20.6327675167272,0
-57.8248488300392,20.6406110274685,0
-57.8209612314744,20.6484538629837,0
-57.8170741185925,20.6562960229496,0
-57.813187490678,20.6641375070145,0
-57.8093013469635,20.6719783149307,0
-57.80541568675,20.6798184463126,0
-57.8015305092784,20.6876579008939,0
-57.7976458138142,20.6954966783593,0
