-69.9881627135188,-29.28661831696,0
-69.9897374546475,-29.2710805666301,0
-69.9913093215927,-29.2555435299446,0
-69.9928783146874,-29.2400072073411,0
-69.9944444342705,-29.2244715992011,0
-69.9960076806737,-29.2089367059742,0
-69.9975680542346,-29.1934025280523,0
-69.9991255552872,-29.1778690658663,0
-70.0006801841688,-29.1623363198099,0
-70.002231941212,-29.1468042903247,0
-70.0037808267546,-29.1312729778032,0
-70.0053268411308,-29.1157423826713,0
-70.0068699846761,-29.1002125053422,0
-70.0084102577257,-29.0846833462326,0
-70.0099476606153,-29.0691549057539,0
-70.0114821936798,-29.0536271843266,0
-70.0130138572572,-29.0381001823376,0
-70.0145426516788,-29.022573900244,0
-70.0160685772828,-29.0070483384319,0
-70.0175916344036,-28.9915234973265,0
-70.0191118233778,-28.9759993773291,0
-70.0206291445393,-28.9604759788715,0
-70.0221435982258,-28.944953302344,0
-70.0236551847697,-28.9294313481918,0
-70.0251639045098,-28.9139101167957,0
-70.0266697577794,-28.8983896085909,0
-70.0281727449154,-28.8828698239787,0
-70.0296728662521,-28.8673507633832,0
-70.0311701221254,-28.8518324272166,0
-70.0326645128728,-28.8363148158695,0
-70.0341560388269,-28.8207979297882,0
-70.0356447003249,-28.8052817693673,0
-70.0371304977019,-28.7897663350248,0
-70.0386134312953,-28.7742516271567,0
-70.0400935014382,-28.7587376462013,0
-70.0415707084671,-28.7432243925609,0
-70.0430450527186,-28.7277118666407,0
-70.0445165345276,-28.7122000688581,0
-70.0459851542295,-28.6966889996311,0
-70.047450912161,-28.681178659359,0
-70.0489138086554,-28.6656690484803,0
-70.0503738440524,-28.6501601673636,0
-70.051831018685,-28.6346520164517,0
-70.0532853328883,-28.6191445961618,0
-70.0547367870007,-28.6036379068773,0
-70.0561853813551,-28.5881319490415,0
-70.0576311162898,-28.5726267230371,0
-70.0590739921389,-28.5571222292936,0
-70.0605140092391,-28.5416184682135,0
-70.0619511679247,-28.5261154402247,0
-70.063385468534,-28.5106131457093,0
-70.064816911401,-28.4951115851001,0
-70.0662454968615,-28.479610758807,0
-70.0676712252525,-28.4641106672286,0
-70.0690940969091,-28.4486113107854,0
-70.0705141121678,-28.4331126898782,0
-70.0719312713625,-28.4176148049415,0
-70.0733455748314,-28.4021176563588,0
-70.0747570229102,-28.3866212445445,0
-70.0761656159337,-28.3711255699192,0
-70.0775713542376,-28.3556306328967,0
-70.0789742381597,-28.3401364338656,0
-70.0803742680338,-28.3246429732603,0
-70.0817714441976,-28.3091502514705,0
-70.0831657669864,-28.2936582689136,0
-70.0845572367357,-28.2781670260046,0
